work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,Mid-level,Full-time,Data Analyst,206000.0,USD,206000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Analyst,160000.0,USD,160000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Analytics Engineer,200000.0,USD,200000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Analytics Engineer,175000.0,USD,175000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Analytics Engineer,231250.0,USD,231250.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Analytics Engineer,138750.0,USD,138750.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,153000.0,USD,153000.0,Canada,Fully remote,Canada,Medium
2023,Senior-level,Full-time,Data Engineer,94000.0,USD,94000.0,Canada,Fully remote,Canada,Medium
2023,Senior-level,Full-time,Data Engineer,240500.0,USD,240500.0,United States,On-site,United States,Large
2023,Senior-level,Full-time,Data Engineer,123700.0,USD,123700.0,United States,On-site,United States,Large
2023,Senior-level,Full-time,Data Engineer,160000.0,USD,160000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,90000.0,USD,90000.0,United States,Fully remote,United States,Medium
2023,Entry-level,Full-time,Data Scientist,124234.0,USD,124234.0,United States,On-site,United States,Medium
2023,Entry-level,Full-time,Data Scientist,74540.0,USD,74540.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Analyst,109000.0,USD,109000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Analyst,79000.0,USD,79000.0,United States,On-site,United States,Medium
2022,Senior-level,Full-time,Machine Learning Engineer,80000.0,EUR,84053.0,France,Hybrid,France,Large
2023,Mid-level,Full-time,Machine Learning Engineer,50000.0,USD,50000.0,Armenia,On-site,Armenia,Small
2023,Senior-level,Full-time,Data Scientist,275300.0,USD,275300.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,183500.0,USD,183500.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,275300.0,USD,275300.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,183500.0,USD,183500.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Analyst,160000.0,USD,160000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Analyst,125600.0,USD,125600.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,170000.0,USD,170000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,120000.0,USD,120000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,225000.0,USD,225000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,140000.0,USD,140000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,141290.0,USD,141290.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,74178.0,USD,74178.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,150000.0,USD,150000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,120000.0,USD,120000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,85000.0,USD,85000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,75000.0,USD,75000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,220000.0,USD,220000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,160000.0,USD,160000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,205600.0,USD,205600.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,107500.0,USD,107500.0,United States,Fully remote,United States,Medium
2023,Mid-level,Full-time,Data Engineer,120000.0,USD,120000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Engineer,95000.0,USD,95000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,185900.0,USD,185900.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,129300.0,USD,129300.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,160000.0,USD,160000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,130000.0,USD,130000.0,United States,Fully remote,United States,Medium
2023,Mid-level,Full-time,Data Engineer,250000.0,USD,250000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Engineer,175000.0,USD,175000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,136000.0,USD,136000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,104000.0,USD,104000.0,United States,Fully remote,United States,Medium
2023,Mid-level,Full-time,Data Analyst,80000.0,USD,80000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Analyst,52500.0,USD,52500.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,110000.0,USD,110000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,84000.0,USD,84000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,BI Analyst,125000.0,USD,125000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,BI Analyst,110000.0,USD,110000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Analyst,90000.0,USD,90000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Analyst,80000.0,USD,80000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,ML Engineer,200000.0,USD,200000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,ML Engineer,135000.0,USD,135000.0,United States,On-site,United States,Medium
2022,Entry-level,Full-time,Business Data Analyst,48000.0,USD,48000.0,United States,Hybrid,United States,Large
2023,Entry-level,Full-time,AI Developer,120000.0,USD,120000.0,Bosnia and Herzegovina,Hybrid,Bosnia and Herzegovina,Small
2023,Senior-level,Full-time,Data Engineer,130000.0,USD,130000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,75000.0,USD,75000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,252000.0,USD,252000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,129000.0,USD,129000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Analyst,150000.0,USD,150000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Analyst,100000.0,USD,100000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,226700.0,USD,226700.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,133300.0,USD,133300.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,190000.0,USD,190000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,165000.0,USD,165000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,170000.0,USD,170000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,150000.0,USD,150000.0,United States,Fully remote,United States,Medium
2023,Mid-level,Full-time,Data Engineer,150000.0,USD,150000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Engineer,130000.0,USD,130000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,225000.0,USD,225000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,156400.0,USD,156400.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Computer Vision Engineer,200000.0,USD,200000.0,United States,Fully remote,United States,Small
2023,Mid-level,Full-time,Applied Data Scientist,80000.0,USD,80000.0,Kenya,Fully remote,Kenya,Small
2023,Mid-level,Full-time,Data Analytics Lead,1440000.0,INR,17511.0,India,Hybrid,Singapore,Medium
2023,Senior-level,Full-time,Data Scientist,257000.0,USD,257000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,134000.0,USD,134000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,72000.0,EUR,77737.0,Latvia,On-site,Latvia,Medium
2023,Senior-level,Full-time,Data Scientist,36000.0,EUR,38868.0,Latvia,On-site,Latvia,Medium
2023,Senior-level,Full-time,Data Engineer,205600.0,USD,205600.0,United States,On-site,United States,Large
2023,Senior-level,Full-time,Data Engineer,105700.0,USD,105700.0,United States,On-site,United States,Large
2023,Senior-level,Full-time,BI Developer,140000.0,USD,140000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,BI Developer,110000.0,USD,110000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Science Manager,299500.0,USD,299500.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Science Manager,245100.0,USD,245100.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Research Scientist,210000.0,USD,210000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Research Scientist,151800.0,USD,151800.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Scientist,50000.0,EUR,53984.0,Romania,Hybrid,Romania,Large
2023,Senior-level,Full-time,Data Analyst,48000.0,EUR,51824.0,Spain,On-site,Spain,Medium
2023,Senior-level,Full-time,Data Analyst,38000.0,EUR,41027.0,Spain,On-site,Spain,Medium
2023,Senior-level,Full-time,Data Analyst,48000.0,EUR,51824.0,Spain,On-site,Spain,Medium
2023,Senior-level,Full-time,Data Analyst,38000.0,EUR,41027.0,Spain,On-site,Spain,Medium
2023,Entry-level,Full-time,Data Engineer,160000.0,USD,160000.0,United States,On-site,United States,Medium
2023,Entry-level,Full-time,Data Engineer,135000.0,USD,135000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Engineer,120000.0,USD,120000.0,United States,Fully remote,United States,Medium
2023,Mid-level,Full-time,Data Engineer,95000.0,USD,95000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,250000.0,USD,250000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,63000.0,USD,63000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,237000.0,USD,237000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,145000.0,USD,145000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,130000.0,USD,130000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,90000.0,USD,90000.0,United States,Fully remote,United States,Medium
2023,Mid-level,Full-time,Data Analyst,120000.0,USD,120000.0,United States,Fully remote,United States,Medium
2023,Mid-level,Full-time,Data Analyst,100000.0,USD,100000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Architect,174500.0,USD,174500.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Architect,113000.0,USD,113000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Scientist,183310.0,USD,183310.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Scientist,183310.0,USD,183310.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,145000.0,USD,145000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Analyst,102500.0,USD,102500.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,210000.0,USD,210000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,185000.0,USD,185000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Architect,174500.0,USD,174500.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Architect,113000.0,USD,113000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Science Consultant,122000.0,USD,122000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Science Consultant,94000.0,USD,94000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,220000.0,USD,220000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,146000.0,USD,146000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,300000.0,USD,300000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,130000.0,USD,130000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Scientist,840000.0,THB,24613.0,Thailand,Hybrid,Thailand,Large
2022,Mid-level,Full-time,Computer Vision Engineer,1250000.0,INR,15897.0,India,Fully remote,India,Medium
2023,Senior-level,Full-time,Data Science Consultant,145000.0,USD,145000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Science Consultant,128000.0,USD,128000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,182000.0,USD,182000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,140000.0,USD,140000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,122000.0,USD,122000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,94000.0,USD,94000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Machine Learning Engineer,72000.0,EUR,77737.0,Latvia,On-site,Latvia,Medium
2023,Senior-level,Full-time,Machine Learning Engineer,36000.0,EUR,38868.0,Latvia,On-site,Latvia,Medium
2023,Executive-level,Full-time,Data Scientist,300000.0,USD,300000.0,United States,On-site,United States,Medium
2023,Executive-level,Full-time,Data Scientist,200000.0,USD,200000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Analyst,135000.0,USD,135000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Analyst,105500.0,USD,105500.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,252000.0,USD,252000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,129000.0,USD,129000.0,United States,On-site,United States,Medium
2022,Mid-level,Full-time,Data Scientist,110000.0,USD,110000.0,United States,Fully remote,United States,Large
2023,Senior-level,Full-time,Data Scientist,136000.0,USD,136000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,104000.0,USD,104000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,168000.0,USD,168000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,130000.0,USD,130000.0,United States,Fully remote,United States,Medium
2023,Mid-level,Full-time,Data Analyst,65000.0,GBP,79976.0,United Kingdom,On-site,United Kingdom,Medium
2023,Mid-level,Full-time,Data Analyst,36050.0,GBP,44356.0,United Kingdom,On-site,United Kingdom,Medium
2023,Mid-level,Full-time,Data Engineer,120000.0,USD,120000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Engineer,95000.0,USD,95000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,153400.0,USD,153400.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,122700.0,USD,122700.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,185000.0,USD,185000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,160000.0,USD,160000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,205000.0,USD,205000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,185000.0,USD,185000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Machine Learning Engineer,204500.0,USD,204500.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Machine Learning Engineer,142200.0,USD,142200.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Machine Learning Engineer,145000.0,USD,145000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Machine Learning Engineer,87000.0,USD,87000.0,United States,On-site,United States,Medium
2023,Entry-level,Full-time,Data Scientist,50000.0,USD,50000.0,India,Fully remote,United States,Medium
2023,Senior-level,Full-time,ML Engineer,234100.0,USD,234100.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,ML Engineer,203500.0,USD,203500.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,223800.0,USD,223800.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,172100.0,USD,172100.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,180000.0,USD,180000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,150000.0,USD,150000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,232200.0,USD,232200.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,167200.0,USD,167200.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,BI Developer,197000.0,USD,197000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,BI Developer,106000.0,USD,106000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Research Scientist,180000.0,USD,180000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Research Scientist,145000.0,USD,145000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Lead,225000.0,USD,225000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Lead,200000.0,USD,200000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,170000.0,USD,170000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,114000.0,USD,114000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,291500.0,USD,291500.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,180000.0,USD,180000.0,United States,On-site,United States,Medium
2023,Executive-level,Full-time,Data Engineer,196200.0,USD,196200.0,United States,On-site,United States,Medium
2023,Executive-level,Full-time,Data Engineer,150900.0,USD,150900.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,168400.0,USD,168400.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,105200.0,USD,105200.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Engineer,95000.0,USD,95000.0,Spain,Fully remote,Spain,Medium
2023,Mid-level,Full-time,Data Engineer,80000.0,USD,80000.0,Spain,Fully remote,Spain,Medium
2023,Mid-level,Full-time,Data Analyst,116000.0,USD,116000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Analyst,72000.0,USD,72000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Analytics Engineer,207000.0,USD,207000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Analytics Engineer,167000.0,USD,167000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Machine Learning Engineer,145000.0,USD,145000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Machine Learning Engineer,135000.0,USD,135000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Engineer,105000.0,USD,105000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Engineer,70000.0,USD,70000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Architect,180000.0,USD,180000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Architect,115000.0,USD,115000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,133800.0,USD,133800.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,96100.0,USD,96100.0,United States,Fully remote,United States,Medium
2023,Mid-level,Full-time,Data Analyst,120000.0,USD,120000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Analyst,80000.0,USD,80000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Science Engineer,140000.0,USD,140000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Science Engineer,100000.0,USD,100000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Research Scientist,150000.0,USD,150000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Research Scientist,120000.0,USD,120000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Cloud Database Engineer,140000.0,USD,140000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Cloud Database Engineer,115000.0,USD,115000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Science Manager,297300.0,USD,297300.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Science Manager,198200.0,USD,198200.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,297300.0,USD,297300.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,198200.0,USD,198200.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,202000.0,USD,202000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,135000.0,USD,135000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,110000.0,USD,110000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,84000.0,USD,84000.0,United States,Fully remote,United States,Medium
2023,Mid-level,Full-time,Machine Learning Engineer,219000.0,USD,219000.0,United States,Hybrid,United States,Large
2023,Senior-level,Full-time,Applied Scientist,230000.0,USD,230000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Applied Scientist,196000.0,USD,196000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,BI Developer,140000.0,USD,140000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,BI Developer,110000.0,USD,110000.0,United States,Fully remote,United States,Medium
2023,Mid-level,Full-time,Data Analyst,150000.0,USD,150000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Analyst,100000.0,USD,100000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,160000.0,USD,160000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,110000.0,USD,110000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,185900.0,USD,185900.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,129300.0,USD,129300.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Applied Scientist,126100.0,USD,126100.0,United States,On-site,United States,Large
2023,Senior-level,Full-time,Applied Scientist,72000.0,USD,72000.0,United States,On-site,United States,Large
2023,Senior-level,Full-time,Data Engineer,170000.0,USD,170000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,150000.0,USD,150000.0,United States,Fully remote,United States,Medium
2023,Mid-level,Full-time,Machine Learning Engineer,175000.0,USD,175000.0,United States,Fully remote,United States,Medium
2023,Mid-level,Full-time,Machine Learning Engineer,140000.0,USD,140000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Analyst,240500.0,USD,240500.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,137500.0,USD,137500.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Scientist,187500.0,USD,187500.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Scientist,165000.0,USD,165000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Machine Learning Research Engineer,60000.0,GBP,73824.0,United Kingdom,On-site,United Kingdom,Large
2022,Entry-level,Part-time,Data Analyst,24000.0,EUR,25216.0,Spain,Fully remote,United States,Large
2023,Senior-level,Full-time,Research Scientist,210000.0,USD,210000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Research Scientist,165750.0,USD,165750.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Machine Learning Scientist,225000.0,USD,225000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Machine Learning Scientist,165750.0,USD,165750.0,United States,Fully remote,United States,Medium
2023,Mid-level,Full-time,Machine Learning Engineer,89700.0,GBP,110367.0,United Kingdom,On-site,United Kingdom,Medium
2023,Mid-level,Full-time,Machine Learning Engineer,55250.0,GBP,67979.0,United Kingdom,On-site,United Kingdom,Medium
2023,Senior-level,Full-time,Data Scientist,135000.0,USD,135000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,115000.0,USD,115000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,NLP Engineer,275000.0,USD,275000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,NLP Engineer,175000.0,USD,175000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,170000.0,USD,170000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,140000.0,USD,140000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,175308.0,USD,175308.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,100706.0,USD,100706.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,NLP Engineer,235000.0,USD,235000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,NLP Engineer,135000.0,USD,135000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,310000.0,USD,310000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,229000.0,USD,229000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,ML Engineer,289076.0,USD,289076.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,ML Engineer,202353.0,USD,202353.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,65000.0,EUR,70179.0,Portugal,On-site,Portugal,Medium
2023,Senior-level,Full-time,Data Engineer,35000.0,EUR,37788.0,Portugal,On-site,Portugal,Medium
2023,Mid-level,Full-time,Research Engineer,120000.0,USD,120000.0,United States,Fully remote,United States,Medium
2023,Mid-level,Full-time,Research Engineer,100000.0,USD,100000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,226700.0,USD,226700.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,133300.0,USD,133300.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,125000.0,USD,125000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,85000.0,USD,85000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,130000.0,USD,130000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Analyst,80000.0,USD,80000.0,United States,Fully remote,United States,Medium
2023,Mid-level,Full-time,Data Engineer,120000.0,USD,120000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Engineer,100000.0,USD,100000.0,United States,On-site,United States,Medium
2021,Senior-level,Full-time,Data Scientist,4000000.0,INR,54094.0,India,Fully remote,India,Large
2022,Mid-level,Full-time,Business Data Analyst,1440000.0,INR,18314.0,India,Hybrid,India,Large
2023,Senior-level,Full-time,Data Engineer,231250.0,USD,231250.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,138750.0,USD,138750.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,199000.0,USD,199000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,162000.0,USD,162000.0,United States,On-site,United States,Medium
2023,Entry-level,Full-time,Data Engineer,160000.0,USD,160000.0,United States,On-site,United States,Medium
2023,Entry-level,Full-time,Data Engineer,135000.0,USD,135000.0,United States,On-site,United States,Medium
2022,Entry-level,Full-time,Data Scientist,100000.0,USD,100000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Research Scientist,200000.0,USD,200000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Research Scientist,150000.0,USD,150000.0,United States,On-site,United States,Medium
2023,Entry-level,Full-time,Research Engineer,160000.0,USD,160000.0,United States,On-site,United States,Medium
2023,Entry-level,Full-time,Research Engineer,120000.0,USD,120000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Research Scientist,250000.0,USD,250000.0,United States,On-site,United States,Medium
